DateTime,comp1.Air.T,comp1.Air.RH,comp1.Air.ppm,common.Iglob.Value,common.Tout.Value,common.RHout.Value,common.Windsp.Value,comp1.PARsensor.Above,comp1.TPipe1.Value,comp1.ConPipes.TSupPipe1,comp1.PConPipe1.Value,comp1.ConWin.WinLee,comp1.ConWin.WinWnd,comp1.Setpoints.SpHeat,comp1.Setpoints.SpVent,comp1.Scr1.Pos,comp1.Scr2.Pos,comp1.Lmp1.ElecUse,comp1.McPureAir.Value,comp1.Setpoints.SpCO2,comp1.Growth.FruitFreshweight,comp1.Growth.DVSfruit,comp1.Growth.DryMatterFract,comp1.Growth.CropAbs,comp1.Growth.PlantDensity,common.ElecPrice.PeakHour,comp1.Growth.WaterUsePerPot,comp1.Growth.RedFruitsWeight
2023-09-20 11:00:00,24.52,84.7,786.0,118.0,17.7,80.8,8.3,156.0,48.349066053444055,46.8,11.5,0.6,0.0,24.3,25.3,0.0,0.0,0.0,7.638888888888893e-07,800.0,0.0,0.0,0.0,0.722,56.0,1.0,2.0,0.0
2023-09-20 12:00:00,25.41,86.6,758.0,155.0,18.4,77.9,8.0,332.0,48.008306570091264,50.5,66.8,5.8,0.0,25.4,26.4,0.0,0.0,46.296,1.9444444444444444e-06,800.0,0.0,0.0,0.0,0.724,56.0,1.0,2.1,0.0
2023-09-20 13:00:00,25.58,86.3,724.0,247.0,19.6,72.2,8.8,330.0,46.52960778623196,48.7,60.0,12.2,0.0,25.5,26.5,0.0,0.0,0.0,2.5e-06,800.0,0.0,0.0,0.0,0.75,56.0,1.0,2.9,0.0
2023-09-20 14:00:00,25.97,85.4,671.0,289.0,20.3,68.5,8.6,390.0,51.28489018979784,51.7,36.5,14.4,0.0,25.8,26.8,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.0,0.0,0.75,56.0,1.0,3.5,0.0
2023-09-20 15:00:00,26.15,84.5,585.0,380.0,20.9,65.6,8.9,524.0,44.15808152030484,45.4,45.1,27.4,4.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.0,0.0,0.75,56.0,1.0,4.4,0.0
2023-09-20 16:00:00,25.49,84.3,608.0,243.0,20.7,66.5,8.3,332.0,52.963994161886454,54.4,44.8,12.8,0.1,25.6,26.6,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.0,0.0,0.75,56.0,1.0,6.9,0.0
2023-09-20 17:00:00,26.08,85.3,734.0,205.0,20.8,66.3,7.6,271.0,42.06013630526446,40.1,0.0,14.1,0.0,25.2,26.2,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.0,0.0,0.75,56.0,1.0,4.8,0.0
2023-09-20 18:00:00,26.43,84.2,686.0,106.0,20.7,66.9,5.7,381.0,44.71810286439729,45.8,48.9,10.6,0.0,25.5,26.5,0.0,0.0,92.593,1.3888888888888892e-06,683.0,0.0,0.0,0.0,0.75,56.0,1.0,3.7,0.0
2023-09-20 19:00:00,25.17,80.4,495.0,18.0,20.4,67.9,5.0,272.0,37.55319498642967,36.1,0.0,22.2,0.0,23.3,24.3,0.0,0.0,92.593,9.49074074074074e-07,505.0,0.0,0.0,0.0,0.75,56.0,1.0,3.3,0.0
2023-09-20 20:00:00,23.72,85.4,520.0,1.0,20.0,68.6,4.5,252.0,31.59167701026576,30.8,0.0,28.9,0.2,21.1,22.1,0.0,0.577,92.593,6.944444444444445e-07,500.0,0.0,0.0,0.0,0.75,56.0,1.0,2.6,0.0
2023-09-20 21:00:00,21.96,77.4,438.0,0.0,19.6,70.1,4.3,0.0,28.178129297992736,27.6,0.0,64.2,15.3,18.4,19.4,0.0,0.081,0.0,0.0,349.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-20 22:00:00,19.23,82.0,420.0,0.0,19.1,73.9,4.3,0.0,24.906986186156374,24.4,0.0,15.9,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-20 23:00:00,18.73,88.9,420.0,0.0,19.4,73.8,4.4,0.0,22.66451733314972,22.3,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-21 00:00:00,18.56,90.3,420.0,0.0,19.8,70.8,4.6,0.0,21.27065834233963,21.1,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 01:00:00,18.33,90.7,420.0,0.0,19.7,70.2,4.7,0.0,20.362689481293916,20.2,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 02:00:00,18.08,91.1,420.0,0.0,19.8,70.0,4.8,0.0,19.710326083596716,19.6,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 03:00:00,17.91,91.2,420.0,0.0,19.6,72.4,4.9,0.0,21.471396734187888,22.7,19.2,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 04:00:00,17.94,90.8,420.0,0.0,19.0,78.9,5.9,0.0,24.557969817622592,25.4,13.1,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 05:00:00,18.04,91.8,420.0,0.0,18.0,85.1,6.3,0.0,26.916606480003924,27.7,18.1,5.1,0.0,18.0,19.0,0.0,0.411,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 06:00:00,18.61,94.1,420.0,0.0,17.2,90.7,5.4,0.0,24.947587625738276,24.3,0.0,47.6,4.4,18.0,19.0,0.0,0.951,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.0,2.0,0.0
2023-09-21 07:00:00,18.35,91.6,420.0,2.0,15.4,97.6,4.6,0.0,31.66633010334242,40.1,135.5,89.6,39.8,18.4,19.4,0.0,0.912,0.0,0.0,300.0,0.0,0.0,0.0,0.75,56.0,0.08333333333333333,2.0,0.0
2023-09-21 08:00:00,20.45,81.4,442.0,16.0,14.3,99.3,1.2,16.0,56.01175556753277,60.2,87.1,0.0,0.0,20.3,21.3,0.0,0.333,0.0,4.861111111111112e-07,456.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-21 09:00:00,22.31,79.6,844.0,45.0,14.4,99.2,0.1,60.0,59.17024432951512,63.8,72.6,0.0,0.0,22.3,23.3,0.0,0.0,0.0,1.25e-06,790.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-21 10:00:00,23.73,82.9,933.0,70.0,14.7,98.6,0.0,94.0,53.84508402502569,55.4,40.3,0.0,0.0,23.9,24.9,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-21 11:00:00,23.93,86.7,874.0,75.0,14.6,99.2,0.3,100.0,43.97500445588056,45.4,38.7,2.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.75,56.0,1.0,2.0,0.0
2023-09-21 12:00:00,25.6,87.4,793.0,102.0,14.5,99.3,0.6,344.0,50.76660022895438,52.9,55.8,6.8,0.0,25.4,26.4,0.0,0.0,77.16,4.861111111111112e-07,800.0,0.0,0.0,0.0,0.752,56.0,1.0,2.1,0.0
2023-09-21 13:00:00,26.07,89.2,757.0,162.0,14.6,99.2,2.1,315.0,43.55273218616682,45.8,60.1,39.5,0.7,25.4,26.4,0.0,0.0,38.58,2.2685185185185184e-06,800.0,0.0,0.0,0.0,0.78,56.0,1.0,3.6,0.0
2023-09-21 14:00:00,24.36,87.8,793.0,180.0,14.9,98.7,3.3,240.0,54.18408087860836,58.1,62.1,19.0,0.0,24.9,25.9,0.0,0.0,0.0,2.453703703703704e-06,800.0,0.0,0.0,0.0,0.78,56.0,1.0,3.2,0.0
2023-09-21 15:00:00,25.83,88.2,791.0,142.0,15.3,98.0,2.9,418.0,52.37994544056525,52.7,32.5,21.5,0.0,25.8,26.8,0.0,0.0,84.877,2.175925925925926e-06,800.0,0.0,0.0,0.0,0.78,56.0,1.0,3.1,0.0
2023-09-21 16:00:00,25.77,87.8,809.0,81.0,15.2,98.1,2.2,358.0,49.87055846485877,53.2,66.6,21.6,0.0,25.8,26.8,0.0,0.0,92.593,2.3148148148148148e-06,800.0,0.0,0.0,0.0,0.78,56.0,1.0,3.9,0.0
2023-09-21 17:00:00,26.84,88.5,757.0,49.0,15.2,98.8,1.6,316.0,44.7057215711885,42.3,0.0,18.8,0.0,25.5,26.5,0.0,0.0,92.593,8.333333333333332e-07,800.0,0.0,0.0,0.0,0.78,56.0,1.0,2.7,0.0
2023-09-21 18:00:00,25.05,87.7,700.0,19.0,15.0,99.3,1.5,275.0,40.998185425386886,42.6,42.2,20.5,0.0,24.9,25.9,0.0,0.0,92.593,7.870370370370371e-07,673.0,0.0,0.0,0.0,0.78,56.0,1.0,2.7,0.0
2023-09-21 19:00:00,26.21,89.7,513.0,5.0,14.9,99.4,1.5,252.0,38.41575641276552,36.9,0.0,14.0,0.0,23.0,24.0,0.0,0.903,92.593,1.388888888888889e-07,501.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-21 20:00:00,27.06,90.6,501.0,0.0,14.9,99.4,1.8,250.0,33.01926684906619,32.3,0.0,47.0,1.8,21.0,22.0,0.0,0.951,92.593,4.3981481481481495e-07,500.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-21 21:00:00,24.82,92.2,466.0,0.0,14.7,99.3,1.8,0.0,29.837937643951722,29.3,0.0,60.7,10.7,18.3,19.3,0.0,0.942,0.0,4.629629629629632e-08,349.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-21 22:00:00,21.95,90.8,448.0,0.0,13.8,99.1,2.3,0.0,26.90235732803397,26.4,0.0,37.9,0.0,18.0,19.0,0.0,0.973,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-21 23:00:00,20.3,90.8,439.0,0.0,13.2,99.4,1.5,0.0,24.538706302488944,24.1,0.0,17.4,0.0,18.0,19.0,0.0,0.995,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-22 00:00:00,19.22,91.3,436.0,0.0,12.8,99.4,0.8,0.0,22.741632783028336,22.4,0.0,4.9,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 01:00:00,18.43,91.6,434.0,0.0,12.7,99.4,1.1,0.0,21.380794947343418,21.2,0.0,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 02:00:00,17.89,91.6,433.0,0.0,13.0,99.4,1.9,0.0,23.36036694721173,25.3,31.6,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 03:00:00,17.97,90.1,432.0,0.0,12.9,99.3,1.6,0.0,29.161359096752985,30.3,18.2,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 04:00:00,17.99,89.8,431.0,0.0,12.9,98.6,1.2,0.0,30.267067347978056,32.0,28.1,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 05:00:00,17.99,89.8,431.0,0.0,13.0,98.1,2.0,0.0,29.89935374425549,31.4,23.0,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 06:00:00,18.02,89.8,430.0,1.0,13.4,95.7,2.5,0.0,30.463059295544156,30.9,11.7,0.9,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.78,56.0,0.0,2.0,0.0
2023-09-22 07:00:00,18.08,87.9,428.0,13.0,13.7,89.7,3.6,10.0,39.01773289080937,47.7,137.1,30.1,0.0,18.4,19.4,0.0,0.639,0.0,0.0,339.0,0.0,0.0,0.0,0.78,56.0,0.08333333333333333,2.0,0.0
2023-09-22 08:00:00,20.48,78.5,578.0,66.0,13.6,85.6,5.5,89.0,56.402488624683684,56.3,42.5,0.0,0.0,20.3,21.3,0.0,0.0,0.0,1.6898148148148146e-06,686.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-22 09:00:00,22.51,83.6,856.0,122.0,13.5,85.6,6.0,161.0,54.01695151602157,60.3,98.4,0.0,0.0,22.6,23.6,0.0,0.0,0.0,3.472222222222221e-07,800.0,0.0,0.0,0.0,0.78,56.0,1.0,2.0,0.0
2023-09-22 10:00:00,24.66,86.6,790.0,190.0,13.7,87.1,6.0,248.0,53.91427109854708,56.3,46.4,1.7,0.0,24.7,25.7,0.0,0.0,0.0,7.175925925925927e-07,800.0,0.0,0.0,0.0,0.78,56.0,1.0,2.4,0.0
2023-09-22 11:00:00,25.26,88.2,654.0,367.0,14.6,82.4,6.2,476.0,53.61330493509677,58.6,77.8,19.4,0.0,26.0,27.0,0.0,0.0,0.0,2.2916666666666666e-06,800.0,0.0,0.0,0.0,0.78,56.0,1.0,4.0,0.0
2023-09-22 12:00:00,24.9,87.6,661.0,331.0,15.5,77.0,6.2,439.0,54.264599853906354,58.3,63.7,17.2,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.001,0.0,0.783,56.0,1.0,6.5,0.0
2023-09-22 13:00:00,25.02,85.5,673.0,300.0,16.2,71.3,6.5,399.0,54.29379298187256,58.3,63.2,16.9,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.016,0.0,0.813,56.0,1.0,5.9,0.0
2023-09-22 14:00:00,25.33,85.5,727.0,252.0,16.3,70.6,6.5,339.0,54.31133969739901,58.3,63.2,12.1,0.0,25.6,26.6,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.0,0.016,0.0,0.813,56.0,1.0,6.6,0.0
2023-09-22 15:00:00,25.44,86.1,783.0,221.0,15.9,72.7,6.1,299.0,53.43816069235979,55.9,49.3,8.1,0.0,25.3,26.3,0.0,0.0,0.0,2.1759259259259257e-06,800.0,0.0,0.016,0.0,0.813,56.0,1.0,5.5,0.0
2023-09-22 16:00:00,25.41,86.2,740.0,235.0,15.8,73.7,5.8,319.0,51.8212283771983,55.3,67.3,14.3,0.0,25.5,26.5,0.0,0.0,0.0,2.5925925925925925e-06,800.0,0.0,0.016,0.0,0.813,56.0,1.0,4.9,0.0
2023-09-22 17:00:00,26.22,87.1,803.0,111.0,15.4,76.3,4.7,377.0,51.758202233078435,51.6,26.9,5.3,0.0,25.7,26.7,0.0,0.0,84.877,1.6666666666666665e-06,800.0,0.0,0.016,0.0,0.813,56.0,1.0,4.9,0.0
2023-09-22 18:00:00,26.06,87.6,697.0,32.0,14.6,79.7,3.5,292.0,40.08571456840753,38.2,0.0,3.9,0.0,25.0,26.0,0.0,0.0,92.593,3.703703703703704e-07,662.0,0.0,0.016,0.0,0.813,56.0,1.0,3.4,0.0
2023-09-22 19:00:00,25.61,90.1,502.0,4.0,13.3,84.7,3.2,255.0,33.21770957734562,32.3,0.0,9.2,0.0,23.0,24.0,0.0,0.743,92.593,2.7777777777777787e-07,501.0,0.0,0.016,0.0,0.813,56.0,1.0,2.1,0.0
2023-09-22 20:00:00,26.15,90.8,500.0,0.0,12.4,89.1,3.1,250.0,30.008728448790148,29.6,0.0,30.6,0.0,20.9,21.9,0.0,0.961,92.593,5.092592592592594e-07,500.0,0.0,0.016,0.0,0.813,56.0,1.0,2.0,0.0
2023-09-22 21:00:00,23.74,91.1,504.0,0.0,11.7,93.0,2.3,0.0,27.82775425148907,27.4,0.0,38.0,0.0,18.3,19.3,0.0,0.955,0.0,9.259259259259262e-08,349.0,0.0,0.016,0.0,0.813,56.0,1.0,2.0,0.0
2023-09-22 22:00:00,20.98,90.1,478.0,0.0,11.5,97.4,0.7,0.0,25.436257267949234,25.0,0.0,21.7,0.0,18.0,19.0,0.0,0.986,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,1.0,2.0,0.0
2023-09-22 23:00:00,19.63,91.4,468.0,0.0,11.6,98.1,0.8,0.0,23.45119308187151,23.1,0.0,8.5,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,1.0,2.0,0.0
2023-09-23 00:00:00,18.8,92.0,462.0,0.0,11.7,96.7,1.3,0.0,21.95457323480987,21.7,0.0,1.1,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 01:00:00,18.21,92.4,459.0,0.0,12.0,92.7,2.0,0.0,20.834432165897997,20.6,0.0,6.3,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 02:00:00,17.83,92.2,453.0,0.0,12.0,94.8,1.5,0.0,23.786626237207056,25.8,31.5,6.8,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 03:00:00,17.95,91.0,449.0,0.0,12.0,98.7,1.9,0.0,28.71814857300778,29.9,18.2,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 04:00:00,17.99,91.3,446.0,0.0,12.2,98.2,2.9,0.0,28.145445472883566,29.4,19.5,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 05:00:00,18.02,91.3,444.0,0.0,12.4,98.3,3.1,0.0,28.51637936707588,29.4,13.3,0.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 06:00:00,18.0,91.6,441.0,1.0,12.3,99.1,2.5,0.0,28.766170115580795,30.1,21.4,4.7,0.0,18.0,19.0,0.0,0.998,0.0,0.0,300.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 07:00:00,17.94,89.0,435.0,13.0,12.5,99.1,2.5,10.0,37.48039484145668,45.9,132.5,44.3,6.7,18.4,19.4,0.0,0.547,0.0,0.0,346.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 08:00:00,20.41,80.3,589.0,45.0,12.9,98.8,2.9,61.0,57.93324972006739,59.4,54.4,0.0,0.0,20.3,21.3,0.0,0.0,0.0,1.6898148148148146e-06,680.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 09:00:00,22.46,86.3,926.0,115.0,13.6,95.5,2.7,151.0,46.24292368008614,49.1,77.6,3.2,0.0,22.5,23.5,0.0,0.0,0.0,2.777777777777777e-07,800.0,0.0,0.016,0.0,0.813,56.0,0.0,2.0,0.0
2023-09-23 10:00:00,24.97,87.6,747.0,222.0,14.8,86.2,4.7,285.0,54.31298201660875,57.8,55.5,11.0,0.0,25.1,26.1,0.0,0.0,0.0,1.736111111111111e-06,800.0,0.0,0.016,0.0,0.813,56.0,0.0,2.4,0.0
2023-09-23 11:00:00,24.01,85.2,780.0,165.0,14.5,85.4,7.0,219.0,54.00505937488529,58.2,66.1,4.8,0.0,24.8,25.8,0.0,0.0,0.0,2.361111111111111e-06,800.0,0.0,0.016,0.0,0.813,56.0,0.0,3.8,0.0
2023-09-23 12:00:00,25.15,87.9,706.0,279.0,14.6,87.5,7.1,370.0,54.21256777017549,58.3,64.5,10.2,0.0,25.7,26.7,0.0,0.0,0.0,1.1805555555555556e-06,800.0,0.0,0.018,0.0069,0.814,56.0,0.0,3.1,0.0
2023-09-23 13:00:00,24.52,87.7,629.0,322.0,15.1,84.0,7.7,428.0,54.19890528528807,58.3,64.3,23.7,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,5.6,0.0
2023-09-23 14:00:00,23.81,85.9,585.0,341.0,15.5,81.7,7.9,459.0,54.152975021706105,58.2,64.5,21.9,1.4,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,4.5,0.0
2023-09-23 15:00:00,23.12,87.5,588.0,276.0,15.3,82.8,6.7,377.0,54.01387359980311,58.2,66.7,26.1,1.4,25.9,26.9,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,8.5,0.0
2023-09-23 16:00:00,24.71,87.0,747.0,209.0,15.6,82.7,4.1,284.0,54.1095478735368,57.4,57.3,15.4,0.0,25.3,26.3,0.0,0.0,0.0,2.731481481481482e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,3.9,0.0
2023-09-23 17:00:00,25.99,86.8,774.0,143.0,16.0,78.4,5.3,398.0,50.755981039124485,50.7,40.3,10.6,0.0,25.7,26.7,0.0,0.0,77.16,1.990740740740741e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,3.3,0.0
2023-09-23 18:00:00,26.04,86.1,684.0,93.0,15.8,77.0,5.8,368.0,49.323437897252006,49.5,40.6,6.0,0.0,25.5,26.5,0.0,0.0,92.593,1.0185185185185188e-06,651.0,0.2,0.033,0.0826,0.834,56.0,0.0,3.8,0.0
2023-09-23 19:00:00,25.37,86.6,496.0,24.0,14.9,80.4,3.6,281.0,39.882312189897675,38.0,0.0,11.5,0.0,23.0,24.0,0.0,0.0,92.593,6.481481481481481e-07,501.0,0.2,0.033,0.0826,0.834,56.0,0.0,3.1,0.0
2023-09-23 20:00:00,25.13,90.4,501.0,2.0,13.9,83.5,1.1,251.0,32.872312616936135,32.0,0.0,24.1,0.0,20.8,21.8,0.0,0.975,92.593,3.7037037037037047e-07,500.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.3,0.0
2023-09-23 21:00:00,24.52,92.5,480.0,0.0,13.2,87.1,0.9,0.0,29.452254427110272,28.9,0.0,47.2,0.0,18.2,19.2,0.0,0.946,0.0,0.0,349.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-23 22:00:00,21.94,91.0,462.0,0.0,12.8,88.6,0.8,0.0,26.664688331160818,26.2,0.0,32.8,0.0,18.0,19.0,0.0,0.974,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-23 23:00:00,20.39,92.1,453.0,0.0,12.4,90.7,0.1,0.0,24.436617179125975,24.1,0.0,16.5,0.0,18.0,19.0,0.0,0.994,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 00:00:00,19.48,92.9,450.0,0.0,12.0,91.9,0.2,0.0,22.774624550489932,22.5,0.0,15.3,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 01:00:00,18.8,93.1,447.0,0.0,12.0,91.2,0.1,0.0,21.5420399552811,21.3,0.0,21.2,0.0,18.0,19.0,0.0,0.997,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 02:00:00,18.26,93.4,444.0,0.0,11.9,89.3,0.3,0.0,20.600785162610006,20.4,0.0,25.8,0.0,18.0,19.0,0.0,0.991,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 03:00:00,17.87,93.3,441.0,0.0,12.0,87.1,0.7,0.0,22.07478417735473,23.6,24.2,27.2,0.0,18.0,19.0,0.0,0.991,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 04:00:00,17.91,92.2,438.0,0.0,12.0,86.6,0.9,0.0,26.816778614512117,27.4,13.3,6.4,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 05:00:00,17.92,92.7,436.0,0.0,11.7,87.3,0.8,0.0,26.196678740877804,26.8,15.1,10.7,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 06:00:00,17.94,92.6,434.0,1.0,11.5,90.1,0.8,0.0,27.015265025967494,27.6,16.4,18.6,0.0,18.0,19.0,0.0,0.991,0.0,0.0,300.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 07:00:00,17.95,88.8,430.0,19.0,11.2,91.0,1.0,16.0,37.013542285267555,45.4,134.8,53.3,12.2,18.3,19.3,0.0,0.539,0.0,0.0,345.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 08:00:00,21.0,82.6,584.0,95.0,11.5,88.0,1.3,123.0,53.917090534091635,52.4,27.0,0.2,0.0,20.3,21.3,0.0,0.0,0.0,1.6898148148148146e-06,663.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.0,0.0
2023-09-24 09:00:00,23.64,89.3,784.0,250.0,13.1,79.1,1.8,308.0,42.60830563583065,46.5,82.0,34.4,0.0,23.4,24.4,0.0,0.0,0.0,7.638888888888889e-07,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,2.2,0.0
2023-09-24 10:00:00,25.7,88.6,675.0,400.0,14.9,70.3,3.0,489.0,54.074961910746985,54.5,28.4,31.6,0.0,25.8,26.8,0.0,0.0,0.0,2.6388888888888893e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,4.8,0.0
2023-09-24 11:00:00,26.29,89.1,639.0,507.0,16.5,64.5,4.2,649.0,42.15289750119333,40.3,0.0,40.6,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.2,0.033,0.0826,0.834,56.0,0.0,7.5,0.0
2023-09-24 12:00:00,26.63,88.8,582.0,592.0,17.6,58.6,5.2,777.0,35.33705720160859,34.5,0.0,37.6,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.2,0.034,0.083,0.835,56.0,0.0,9.5,0.0
2023-09-24 13:00:00,27.14,88.5,574.0,605.0,18.4,54.5,5.7,804.0,32.305261695444436,31.9,0.0,32.1,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.6,0.049,0.0876,0.854,56.0,0.0,10.9,0.0
2023-09-24 14:00:00,27.48,88.4,575.0,589.0,19.0,51.1,5.9,799.0,30.889019241466983,30.7,0.0,29.5,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.6,0.049,0.0876,0.854,56.0,0.0,11.0,0.0
2023-09-24 15:00:00,27.67,88.7,591.0,516.0,19.5,50.3,4.8,714.0,30.19022840967213,30.1,0.0,34.7,0.0,26.0,27.0,0.0,0.0,0.0,2.777777777777778e-06,800.0,0.6,0.049,0.0876,0.854,56.0,0.0,11.2,0.0
